StudentID,SessionMinute,SimulatedTimeSec,ScenarioTemplate,Class,SimulationScenario,AF3 delta m,AF3 delta std,F7 delta m,F7 delta std,F3 delta m,F3 delta std,FC5 delta m,FC5 delta std,T7 delta m,T7 delta std,P7 delta m,P7 delta std,O1 delta m,O1 delta std,O2 delta m,O2 delta std,P8 delta m,P8 delta std,T8 delta m,T8 delta std,FC6 delta m,FC6 delta std,F4 delta m,F4 delta std,F8 delta m,F8 delta std,AF4 delta m,AF4 delta std,AF3 theta m,AF3 theta std,F7 theta m,F7 theta std,F3 theta m,F3 theta std,FC5 theta m,FC5 theta std,T7 theta m,T7 theta std,P7 theta m,P7 theta std,O1 theta m,O1 theta std,O2 theta m,O2 theta std,P8 theta m,P8 theta std,T8 theta m,T8 theta std,FC6 theta m,FC6 theta std,F4 theta m,F4 theta std,F8 theta m,F8 theta std,AF4 theta m,AF4 theta std,AF3 alpha m,AF3 alpha std,F7 alpha m,F7 alpha std,F3 alpha m,F3 alpha std,FC5 alpha m,FC5 alpha std,T7 alpha m,T7 alpha std,P7 alpha m,P7 alpha std,O1 alpha m,O1 alpha std,O2 alpha m,O2 alpha std,P8 alpha m,P8 alpha std,T8 alpha m,T8 alpha std,FC6 alpha m,FC6 alpha std,F4 alpha m,F4 alpha std,F8 alpha m,F8 alpha std,AF4 alpha m,AF4 alpha std,AF3 beta m,AF3 beta std,F7 beta m,F7 beta std,F3 beta m,F3 beta std,FC5 beta m,FC5 beta std,T7 beta m,T7 beta std,P7 beta m,P7 beta std,O1 beta m,O1 beta std,O2 beta m,O2 beta std,P8 beta m,P8 beta std,T8 beta m,T8 beta std,FC6 beta m,FC6 beta std,F4 beta m,F4 beta std,F8 beta m,F8 beta std,AF4 beta m,AF4 beta std
6,1,0,moderate_profile,high_attention,high_attention,2445.217220,81.376648,2467.580596,87.252418,2454.327528,82.542875,2520.510684,63.726028,2502.473089,75.190311,2425.728085,119.289136,2425.467319,91.064904,2544.881291,98.078258,2505.528521,96.935795,2398.765642,96.159137,2422.796938,77.439832,2476.132007,69.624134,2385.179363,83.729429,2455.081206,108.128704,8.762520,0.364192,8.821135,0.293391,8.854337,0.320113,8.829195,0.372716,8.484275,0.309510,8.716346,0.321695,8.822645,0.295983,8.588552,0.424897,8.674593,0.333974,8.821350,0.344779,8.731043,0.282218,8.497585,0.318753,8.767332,0.303577,8.666095,0.360798,14.912807,0.517304,15.122408,0.540456,14.907451,0.655605,15.191765,0.610620,14.925092,0.592535,14.396957,0.626866,14.661302,0.518010,14.665875,0.593400,15.089767,0.539911,14.956166,0.500379,15.018638,0.741126,15.119250,0.544444,15.062968,0.656943,15.061079,0.673337,41.963746,1.230738,42.903256,1.604342,43.617013,1.755422,43.364982,1.783808,45.889105,1.724805,43.858794,1.673206,42.659317,1.726725,43.172723,1.329916,43.568292,1.582529,43.002080,1.679715,44.677268,1.750083,42.675559,1.223638,44.572566,2.127109,44.034891,1.672825
6,2,60,moderate_profile,high_attention,high_attention,2492.909154,120.631364,2475.339117,88.635584,2487.089449,131.112156,2551.514508,81.228983,2460.825756,85.471028,2484.374210,64.925610,2472.652875,91.072893,2600.542360,103.924736,2528.877910,122.316567,2442.014716,89.999666,2468.153212,80.632881,2552.753926,83.038805,2425.243812,87.024277,2530.039436,100.931868,8.731517,0.287807,8.946115,0.422159,8.827157,0.385771,8.848239,0.270261,8.651084,0.282808,8.809937,0.308010,8.984180,0.294569,8.612922,0.260699,8.564565,0.230300,8.938801,0.289226,9.042649,0.409184,8.509642,0.246242,8.919268,0.345374,8.915634,0.369206,14.988860,0.496784,15.502015,0.486923,15.114818,0.481252,15.214407,0.556392,14.977304,0.456517,14.332053,0.537363,14.561788,0.533808,14.779543,0.411558,14.974899,0.445431,14.791794,0.560039,14.812830,0.599352,14.863027,0.576760,15.028137,0.554195,15.045881,0.383621,43.462045,1.872245,42.968825,1.324651,44.713401,1.757526,44.063090,1.161104,45.972667,1.841703,43.633188,1.330789,44.026392,1.542817,43.731876,1.351422,43.414584,1.630675,43.863976,1.560837,43.190535,1.592235,42.208806,1.759723,44.242057,1.542451,44.148338,1.658818
6,3,120,moderate_profile,high_attention,high_attention,2428.129756,102.794764,2443.425553,79.678443,2492.484029,98.058230,2555.709033,100.030843,2418.156939,110.542861,2455.943236,72.221180,2462.341768,95.691130,2538.326125,99.194557,2512.983768,117.894497,2418.947694,78.663174,2441.948050,91.242278,2519.301728,88.471480,2498.682459,76.913089,2499.099845,108.957710,8.747108,0.215001,8.776684,0.348315,8.766484,0.319655,8.680636,0.337370,8.683022,0.328252,8.720509,0.354745,8.864475,0.351262,8.552072,0.328528,8.736472,0.284881,8.754920,0.384265,8.938665,0.323265,8.604198,0.300157,8.953723,0.410892,8.734268,0.339467,14.585200,0.453705,15.408542,0.600622,14.956796,0.520615,14.921779,0.365511,15.004454,0.514056,14.169707,0.383501,14.944094,0.574140,14.783782,0.470710,14.862823,0.556932,15.270632,0.537612,14.969869,0.582317,14.813137,0.610722,15.073488,0.443986,15.362343,0.400709,43.235542,1.678557,42.769954,1.310735,43.916147,1.783855,43.949515,2.400097,45.556827,2.031552,43.790103,1.029106,43.726211,1.499998,44.244045,1.907259,43.911212,1.986803,42.805845,2.037116,44.949963,2.000221,42.594714,1.333824,44.141147,1.561880,45.257268,1.617285
6,4,180,moderate_profile,high_attention,high_attention,2442.603808,92.611192,2465.275641,95.682895,2490.395965,88.263939,2483.172684,100.710874,2413.709305,73.772482,2440.924526,106.435577,2476.207103,100.734163,2532.545880,96.868815,2518.177963,74.404834,2455.028579,104.846943,2456.270242,62.934966,2555.696683,84.313057,2429.128351,101.448969,2510.565450,83.014811,8.540373,0.258554,8.714676,0.371546,8.966677,0.264320,8.668818,0.293524,8.808590,0.349395,8.673466,0.383838,8.890544,0.362573,8.553778,0.341784,8.747689,0.338278,8.719340,0.307702,8.837746,0.342844,8.573398,0.421088,8.931330,0.252503,8.701889,0.361187,15.046475,0.514485,15.488803,0.405138,15.249524,0.655336,15.157060,0.692094,15.050044,0.542315,14.601508,0.475939,14.714239,0.419608,14.589977,0.601201,15.237179,0.524311,15.250094,0.558348,14.760676,0.510442,14.764404,0.592603,15.325845,0.644047,15.348395,0.531897,43.570387,1.690668,42.769694,1.343788,43.831800,1.497807,43.596946,1.700746,45.137593,1.182749,43.411118,1.664181,44.075380,1.632232,42.957007,1.520899,43.785799,1.524397,43.224459,1.719112,44.853606,1.698380,43.065887,1.660563,44.283461,1.588055,44.426322,1.828997
6,5,240,moderate_profile,high_attention,high_attention,2456.621205,87.207134,2468.522342,90.238868,2460.250964,64.763409,2541.123129,100.116445,2489.170839,82.131313,2415.810679,99.882242,2480.967892,130.448365,2543.599491,120.730218,2467.888234,84.466451,2477.142732,85.173931,2432.245023,80.679749,2491.724264,88.214653,2466.935984,106.039738,2452.537958,116.826830,8.606865,0.254479,8.686973,0.346650,8.811479,0.245724,8.624754,0.379839,8.679808,0.315926,8.671823,0.305012,8.766122,0.217452,8.466243,0.239801,8.610335,0.309737,8.795446,0.321425,8.859306,0.398643,8.406865,0.266505,8.769586,0.305936,8.705621,0.199118,14.988589,0.456043,15.288562,0.586856,15.182049,0.606179,15.201566,0.509385,15.211994,0.472707,14.462379,0.487232,14.757498,0.451960,14.946143,0.585918,15.233172,0.638143,15.076238,0.330927,15.076162,0.510822,15.024451,0.510831,15.128343,0.620871,15.502248,0.517594,42.859737,1.670947,42.721606,1.638761,43.942276,1.483321,43.970998,1.479996,45.877662,1.940154,44.683324,1.640441,44.012786,1.774116,42.813517,2.084858,43.743053,1.417864,43.822560,1.543669,44.430969,1.828192,43.378438,1.380377,44.833001,1.813094,44.259408,1.356655
6,6,300,moderate_profile,high_attention,high_attention,2412.917850,60.124372,2457.993919,94.858185,2516.192851,77.284016,2538.096191,82.825209,2427.924798,74.693629,2460.520666,77.007465,2460.812404,72.958510,2583.292055,100.179292,2478.589605,93.338172,2437.271097,77.944535,2425.733059,96.209549,2492.953795,101.649032,2437.959736,84.612762,2469.329792,85.429229,8.663525,0.319908,8.802791,0.346313,8.871559,0.291933,8.596060,0.348602,8.606332,0.352610,8.782068,0.340940,8.756806,0.284901,8.594230,0.363062,8.686034,0.244035,8.837418,0.328252,8.974603,0.329129,8.591618,0.338196,9.012618,0.264451,8.706421,0.323471,14.958773,0.584580,15.517347,0.704563,15.020727,0.771168,15.246600,0.458413,15.256278,0.496099,14.734917,0.440503,14.861475,0.578848,14.721361,0.747342,15.478784,0.548298,15.014197,0.692558,15.024288,0.608616,15.335962,0.588028,15.312829,0.546905,15.404598,0.558025,43.221932,1.454050,42.194174,1.225891,43.308399,1.327025,44.534045,1.080459,45.502512,1.251732,44.208716,1.881253,43.156955,1.362684,43.621538,1.531651,44.186937,1.422440,43.330108,2.149653,44.589428,1.662579,42.295833,1.664437,44.280313,1.792213,43.431411,1.439692
6,7,360,moderate_profile,high_attention,high_attention,2426.058097,83.089354,2473.231481,84.852472,2503.805978,100.679248,2524.804333,86.178852,2511.045761,100.537822,2472.766326,91.318358,2486.031222,93.904328,2538.680847,52.582402,2567.543255,80.896785,2451.097449,89.587786,2436.524503,82.270217,2555.271701,100.877253,2442.807456,90.033513,2521.892392,86.537583,8.654605,0.366915,8.901146,0.415165,9.044781,0.316266,8.809976,0.274652,8.797053,0.375482,8.804600,0.280628,9.103298,0.404448,8.695219,0.368225,8.791201,0.265780,8.826254,0.411274,8.959879,0.219420,8.486251,0.330558,9.017076,0.291150,8.867402,0.286397,15.289234,0.571083,15.738375,0.448321,15.409177,0.606057,15.308440,0.451463,15.458318,0.583564,14.725504,0.520836,14.967605,0.503736,15.290258,0.586331,15.550608,0.527059,15.398608,0.742098,15.268368,0.426112,15.154394,0.507687,15.395728,0.402291,15.653656,0.618268,43.423531,1.364632,42.425931,1.511765,43.133290,1.761998,44.402938,1.305806,44.987687,1.237588,43.456296,1.831278,43.205964,1.552904,43.072012,1.273151,43.348132,1.996225,43.380663,1.818302,44.862569,1.473398,42.703262,1.362192,44.267612,1.341933,44.083940,2.015471
6,8,420,moderate_profile,high_attention,high_attention,2426.286107,97.726723,2462.011686,74.094613,2542.062379,85.828062,2594.340068,88.893267,2445.277054,96.870850,2479.340124,79.901845,2452.229933,76.512760,2560.833466,80.610055,2571.004539,90.512593,2437.719656,70.642469,2451.006940,62.092334,2513.282396,91.324840,2474.142129,94.943908,2508.789915,94.335028,8.899683,0.305639,9.152352,0.317108,9.004747,0.327372,8.826156,0.217205,8.874540,0.238603,9.000736,0.332909,9.142466,0.287569,8.923293,0.302961,8.802849,0.243676,9.119733,0.364738,9.000145,0.320743,8.809616,0.252303,9.069722,0.400735,8.929946,0.231272,15.330307,0.563996,15.812329,0.682812,16.113884,0.815935,15.886332,0.779430,15.874126,0.703546,14.800373,0.478095,15.382079,0.379721,15.389812,0.472431,15.654126,0.583580,15.576594,0.771397,15.410255,0.520435,15.754835,0.587322,15.696719,0.477046,15.984671,0.639620,43.095167,1.340458,42.903360,1.242637,43.330757,1.153263,44.430476,1.812477,44.853033,1.725376,43.892539,1.829470,43.434076,1.429525,42.792053,1.869627,43.135059,1.612825,44.129364,0.982183,44.921436,1.398331,41.907227,1.269317,44.643320,1.616492,44.110471,1.352815
6,9,480,moderate_profile,high_attention,high_attention,2451.827589,84.312025,2516.135994,84.540223,2495.704769,69.302230,2560.052050,97.390620,2486.380578,72.769657,2473.397903,69.820442,2499.420833,78.046017,2557.114991,86.233257,2538.724010,75.436225,2499.676104,114.634405,2437.476117,71.532702,2550.076611,83.098425,2481.805754,80.226388,2530.206816,88.977798,9.273683,0.413312,9.401421,0.420195,9.467392,0.364705,9.188401,0.391290,9.159627,0.366198,9.535767,0.345365,9.391664,0.322610,9.200686,0.405612,9.139533,0.304578,9.476553,0.311474,9.544670,0.372678,9.122994,0.443565,9.496292,0.386873,9.195189,0.301550,15.640222,0.625435,16.510858,0.499839,16.432732,0.649053,16.344488,0.567934,16.248255,0.577229,15.200456,0.441372,15.489228,0.686477,15.959698,0.465493,15.997897,0.517240,16.481382,0.696842,15.955673,0.462014,15.995182,0.587771,16.021593,0.594587,16.443412,0.680547,42.145291,1.525528,42.210858,1.869252,43.421918,1.965581,43.350405,1.712126,44.493589,1.793016,43.380125,1.748170,42.670278,1.220963,42.458716,1.478305,42.458371,1.461774,43.064628,1.390049,44.075430,1.372145,41.196043,2.301880,43.279609,1.848953,43.195747,1.519380
6,10,540,moderate_profile,medium_attention,medium_attention,2467.909706,99.687641,2504.788830,96.951754,2511.047223,83.501621,2601.983953,104.994381,2447.197301,124.458313,2466.318899,103.782740,2496.385361,73.848515,2581.694706,64.613884,2517.400484,77.804642,2488.853069,95.734819,2436.114745,99.978646,2555.698122,127.136067,2469.485991,101.002805,2458.232387,128.627061,9.704182,0.329321,9.977342,0.333681,9.962642,0.389699,9.767385,0.340910,9.774458,0.410627,9.925350,0.397436,9.830410,0.378615,9.778285,0.490870,9.753136,0.361219,9.859018,0.327460,9.933701,0.370043,9.588280,0.339156,9.837873,0.431488,9.749247,0.376112,16.225381,0.735489,16.753585,0.444048,16.481522,0.532083,16.726591,0.561996,16.796222,0.706349,15.878521,0.758642,16.476462,0.691837,16.389290,0.617610,16.442788,0.892475,16.638155,0.542338,16.456074,0.531319,16.530993,0.583749,16.756975,0.440758,16.851922,0.716636,42.426185,1.182649,42.481098,1.185466,42.914478,1.473458,42.653780,1.650715,44.462387,1.879314,43.383377,1.566261,43.508001,1.860859,42.912000,1.535994,42.650025,1.400105,42.820398,1.902942,44.434019,1.768184,41.799211,1.548703,43.478632,1.703876,43.602451,1.747969
