StudentID,SessionMinute,SimulatedTimeSec,ScenarioTemplate,Class,SimulationScenario,AF3 delta m,AF3 delta std,F7 delta m,F7 delta std,F3 delta m,F3 delta std,FC5 delta m,FC5 delta std,T7 delta m,T7 delta std,P7 delta m,P7 delta std,O1 delta m,O1 delta std,O2 delta m,O2 delta std,P8 delta m,P8 delta std,T8 delta m,T8 delta std,FC6 delta m,FC6 delta std,F4 delta m,F4 delta std,F8 delta m,F8 delta std,AF4 delta m,AF4 delta std,AF3 theta m,AF3 theta std,F7 theta m,F7 theta std,F3 theta m,F3 theta std,FC5 theta m,FC5 theta std,T7 theta m,T7 theta std,P7 theta m,P7 theta std,O1 theta m,O1 theta std,O2 theta m,O2 theta std,P8 theta m,P8 theta std,T8 theta m,T8 theta std,FC6 theta m,FC6 theta std,F4 theta m,F4 theta std,F8 theta m,F8 theta std,AF4 theta m,AF4 theta std,AF3 alpha m,AF3 alpha std,F7 alpha m,F7 alpha std,F3 alpha m,F3 alpha std,FC5 alpha m,FC5 alpha std,T7 alpha m,T7 alpha std,P7 alpha m,P7 alpha std,O1 alpha m,O1 alpha std,O2 alpha m,O2 alpha std,P8 alpha m,P8 alpha std,T8 alpha m,T8 alpha std,FC6 alpha m,FC6 alpha std,F4 alpha m,F4 alpha std,F8 alpha m,F8 alpha std,AF4 alpha m,AF4 alpha std,AF3 beta m,AF3 beta std,F7 beta m,F7 beta std,F3 beta m,F3 beta std,FC5 beta m,FC5 beta std,T7 beta m,T7 beta std,P7 beta m,P7 beta std,O1 beta m,O1 beta std,O2 beta m,O2 beta std,P8 beta m,P8 beta std,T8 beta m,T8 beta std,FC6 beta m,FC6 beta std,F4 beta m,F4 beta std,F8 beta m,F8 beta std,AF4 beta m,AF4 beta std
9,1,0,moderate_profile,high_attention,high_attention,2533.159802,124.512230,2542.943265,120.217524,2577.425106,93.297683,2629.713642,126.158118,2547.197891,93.270639,2528.103579,124.153544,2589.865925,86.698786,2551.364763,98.580216,2551.691112,108.826267,2598.040892,114.408584,2498.706758,102.362814,2659.902157,122.107319,2704.126285,119.532283,2541.509323,128.970505,9.432177,0.429946,9.442197,0.385926,9.776461,0.443674,10.009420,0.482460,9.475298,0.287926,9.898600,0.475334,9.946888,0.320471,9.953264,0.514174,10.013105,0.427957,9.804078,0.310941,9.569122,0.346787,9.596159,0.348754,9.716274,0.329000,9.770759,0.302686,15.867268,0.845640,15.296571,0.475886,15.298737,0.692056,15.010116,0.465378,14.867862,0.578775,14.933276,0.619710,14.878919,0.683885,15.323134,0.641116,15.653220,0.504037,15.331232,0.844484,14.808270,0.941939,15.308368,0.447551,14.663279,0.729364,14.973506,0.550689,44.236108,1.963310,44.568013,1.973375,45.849109,2.307076,44.348682,1.908405,43.446918,1.579311,43.960575,2.540277,43.445780,1.820187,41.913378,2.107253,42.392339,1.600773,42.330511,2.134929,43.376144,1.947645,43.907503,1.292676,45.170669,2.196776,43.329247,1.641089
9,2,60,moderate_profile,high_attention,high_attention,2548.367013,119.167637,2506.978464,111.198831,2578.724896,117.402330,2665.769314,108.582167,2569.990707,110.336357,2525.351314,144.117372,2581.424256,117.199356,2499.284843,116.636162,2495.094770,113.684294,2566.624778,114.267683,2524.463258,84.590246,2603.299316,128.618587,2630.902404,149.368418,2524.689995,97.277123,9.698117,0.406672,9.601604,0.515392,9.824610,0.400055,9.839892,0.456468,9.587684,0.405601,9.979742,0.287805,9.978597,0.474540,9.799432,0.438070,9.992420,0.452286,9.699493,0.476949,9.745976,0.429509,9.722615,0.517270,9.776465,0.455444,9.876564,0.394311,15.654898,0.549035,15.300298,0.644416,15.741708,0.813727,15.187344,0.667457,15.071243,0.736379,14.748472,0.559064,14.985919,0.604880,15.321270,0.972106,15.466117,0.454825,15.207695,0.550635,15.247767,0.754607,15.203062,0.655240,15.304274,0.607416,14.935952,0.673400,42.155582,2.243856,44.173699,2.110608,44.936153,2.861885,44.926347,2.477331,43.124722,1.935370,43.389005,2.409996,42.916304,2.146274,41.505871,1.826860,42.301723,2.503890,42.675519,1.647956,43.583757,2.395665,42.325192,1.488999,44.637348,2.244117,43.614708,1.796774
9,3,120,moderate_profile,high_attention,high_attention,2655.075885,114.603095,2536.774252,103.995245,2629.546208,147.256885,2692.522199,149.848001,2576.197284,58.141007,2593.358106,96.097463,2608.211606,117.342522,2551.121875,103.938883,2517.246781,83.904865,2663.612952,123.591667,2487.554365,106.576196,2629.622393,130.382366,2661.480491,110.157300,2580.094693,104.648941,9.692170,0.280254,9.720610,0.432145,9.795407,0.411382,9.897677,0.569333,9.788208,0.326861,9.891524,0.356408,9.916489,0.396192,9.879818,0.509941,9.845968,0.359129,9.722843,0.216036,9.781427,0.383601,9.825677,0.472629,9.899573,0.427875,9.869998,0.517654,15.797456,0.891596,14.961532,0.705430,15.311691,0.606529,15.303173,0.916920,14.666919,0.727344,14.736750,0.648135,15.144078,0.684480,15.089790,0.720558,15.288417,0.597368,15.018849,0.782535,15.169701,0.703803,14.736755,0.692534,14.682399,0.558881,14.742788,0.719043,41.926477,1.831444,45.198095,2.466083,45.655047,2.180369,45.454776,1.617191,43.409595,1.888349,43.539728,1.747396,43.269510,1.862371,41.680048,1.905845,42.253550,2.544224,42.243270,1.885987,43.663223,1.581191,42.885629,2.468881,44.633130,2.554488,43.360437,1.747391
9,4,180,moderate_profile,high_attention,high_attention,2563.003442,105.104331,2561.658551,118.412094,2629.488224,106.378863,2652.521787,111.346934,2531.722048,121.054344,2594.791346,103.092880,2549.830143,120.837170,2503.052986,97.863406,2538.485912,104.892692,2567.717360,88.432556,2498.526980,116.896567,2576.212646,122.034887,2639.576611,93.819920,2502.212454,125.082486,9.771271,0.500139,9.476993,0.465337,9.726958,0.362005,9.965138,0.402120,9.686691,0.338592,10.018697,0.550304,10.103895,0.488380,10.012387,0.376709,10.134882,0.503621,9.928578,0.358488,9.651780,0.512244,9.716124,0.378916,9.717664,0.482509,9.959562,0.456977,15.998670,0.772804,15.142952,0.665153,15.349703,0.572842,15.147396,0.852690,14.748288,0.596645,14.876922,0.814324,15.092595,0.587626,15.126942,0.557127,15.642922,0.508641,15.265891,0.419352,15.348843,0.693683,14.581421,0.706483,14.883456,0.732212,15.062058,0.616443,41.912423,2.115708,44.072237,2.038526,45.096827,1.690265,45.139149,1.996800,43.532558,2.246595,43.561615,1.951257,43.907473,1.879654,42.384351,1.968409,42.240954,1.829109,42.348269,2.422115,43.860731,1.675894,43.342333,1.628578,45.548337,2.171620,42.892040,1.801059
9,5,240,moderate_profile,high_attention,high_attention,2539.308667,77.531472,2542.950449,91.577072,2599.880289,128.254216,2625.689035,117.132698,2576.066427,143.770569,2561.050256,111.042991,2569.239356,120.570934,2575.945633,122.859231,2498.938190,83.908270,2605.025134,108.590999,2568.156348,85.267711,2561.145482,83.708017,2643.519461,125.328375,2521.474106,87.168046,9.640035,0.486060,9.263917,0.531075,9.376465,0.405511,9.966671,0.397551,9.575330,0.352716,9.636837,0.480774,10.111857,0.459091,9.925935,0.417451,9.842271,0.440855,9.816154,0.437897,9.510786,0.509237,9.636092,0.379132,9.635724,0.489211,9.673442,0.506524,15.925416,0.769710,14.966328,0.794287,15.220070,0.608092,15.376041,0.615533,14.657356,0.616043,14.891289,0.716622,14.845213,0.752298,15.386211,0.700486,15.574827,0.842654,15.359580,0.549733,15.009155,0.512847,14.905604,0.710790,14.866771,0.565452,14.855528,0.668317,43.168316,1.290998,45.250480,1.527745,45.123705,1.859529,45.724147,2.542702,43.919027,1.567881,42.834713,1.638223,43.821744,1.344549,42.139434,1.266939,43.189967,1.577748,42.909697,1.734738,44.742521,1.963534,42.840805,1.525408,44.077483,2.222674,43.369726,1.725777
9,6,300,moderate_profile,high_attention,high_attention,2503.975764,132.204715,2535.523849,124.902187,2566.248313,126.141558,2671.293106,107.406388,2551.072374,137.130561,2571.900648,112.249578,2614.290556,118.551542,2557.279034,136.683287,2481.605643,129.454287,2552.634476,104.625887,2531.408958,104.217183,2594.174699,67.725591,2617.680256,123.904683,2570.620157,101.731143,9.610047,0.329265,9.456095,0.373705,9.546823,0.345812,10.112305,0.411148,9.848657,0.452429,9.874706,0.575589,10.071279,0.414589,9.898501,0.447889,9.993620,0.480237,9.823098,0.495129,9.586496,0.438604,9.707334,0.471283,9.745132,0.481175,9.740243,0.448167,15.855828,0.785061,15.387111,0.557845,15.194801,0.646860,15.291787,0.782718,14.873238,0.751710,15.398816,0.762371,15.307871,0.678563,15.016423,0.722714,15.826032,0.625082,15.360116,0.644963,15.092174,0.671744,15.207508,0.802112,15.260705,0.639213,15.078545,0.581930,43.568973,2.700321,45.092187,1.657586,45.312427,2.235281,44.730523,2.267465,43.768809,1.507842,43.379935,1.067950,43.596111,1.613219,42.897334,2.084507,43.422138,2.185152,42.213586,1.901083,44.157509,2.054582,43.424275,2.069379,44.115835,1.866665,44.047970,1.755004
9,7,360,moderate_profile,high_attention,high_attention,2498.991345,84.827499,2534.812267,111.430334,2598.588492,143.464954,2618.587034,89.525358,2501.493334,91.671587,2525.356109,127.389989,2501.421614,96.139930,2500.607044,116.134669,2554.314070,95.702439,2564.059350,110.141744,2481.247404,127.963560,2580.375161,137.571579,2647.680240,126.309972,2440.045980,100.359456,9.651072,0.446745,9.546661,0.400794,9.913750,0.395334,10.403445,0.420426,9.961564,0.422539,10.027785,0.458255,10.230477,0.518619,10.132804,0.518656,10.231665,0.394546,9.685355,0.532098,9.826928,0.324950,9.710343,0.308939,9.928391,0.417206,9.902299,0.368283,16.226989,0.736350,15.267406,0.713970,15.807560,0.760778,15.445696,0.655357,14.771694,0.651602,14.923016,0.886426,15.210801,0.494047,15.240379,0.775875,15.467484,0.659181,15.339804,0.729225,15.449789,0.683222,15.160769,0.522989,15.451444,0.649400,15.234665,0.830533,44.192729,2.237028,45.108420,1.699175,44.639570,2.453103,45.884304,1.925470,43.363151,1.878832,45.142982,2.208538,44.486743,1.806655,42.225643,1.335757,44.570871,1.718988,43.139850,1.731633,43.645716,2.143720,43.293898,1.762127,45.563662,1.761413,44.419608,2.284772
9,8,420,moderate_profile,high_attention,high_attention,2465.335349,83.769792,2465.754304,116.410890,2517.840095,95.970872,2587.880769,93.718856,2524.455083,115.833682,2489.854479,107.398811,2484.740067,101.473342,2478.958927,90.236931,2437.565305,124.434311,2482.266196,106.915229,2487.172724,113.788311,2519.662542,103.551081,2577.771528,103.663581,2434.724137,126.400421,10.049364,0.431286,10.077378,0.331432,10.324733,0.480667,10.510684,0.519520,10.198826,0.459941,10.253953,0.531458,10.698129,0.393819,10.434476,0.460821,10.469903,0.600558,10.302038,0.442856,10.117039,0.502413,10.087084,0.511424,10.313989,0.313140,10.380969,0.553655,16.647739,0.710376,15.735124,0.848754,16.003395,0.818705,15.847983,0.607539,14.949760,0.609099,15.217769,0.792772,15.552816,0.661897,15.830536,0.460855,16.226059,0.698024,15.649969,0.662563,15.946406,0.911463,15.616863,0.802897,15.386675,0.793643,15.518397,0.871994,43.649090,2.017752,44.457453,2.232363,45.172207,1.927524,44.185106,2.207043,43.430510,1.821419,42.756066,1.879579,43.525211,1.773324,41.815788,1.679987,42.377536,1.726156,42.732495,1.698445,43.614875,1.541693,43.073497,2.070893,43.543481,1.635222,44.313453,2.183482
9,9,480,moderate_profile,high_attention,high_attention,2526.298941,129.052539,2468.056739,79.550939,2518.211522,109.307542,2599.430279,102.645369,2486.743829,128.531246,2479.081294,125.241919,2487.062546,91.686866,2529.948120,93.064093,2471.098690,92.647332,2489.171109,105.801678,2490.652193,107.296142,2546.126723,111.849390,2563.768878,90.596894,2453.619246,146.289259,10.733932,0.451305,10.415059,0.349402,10.509315,0.352266,10.871598,0.600809,10.350214,0.531249,10.763048,0.574835,10.911050,0.479467,11.191783,0.446923,10.922226,0.459077,10.706154,0.461959,10.501038,0.392516,10.507935,0.423567,10.689775,0.461719,10.715453,0.479187,16.707804,0.743647,15.791844,0.688505,16.259430,0.756900,16.104755,0.522009,15.550200,0.702985,15.650551,0.718791,15.880478,0.704778,15.904043,0.532666,16.288319,0.849698,16.217263,0.788813,15.953235,0.594290,15.668095,0.679530,16.037178,0.959156,15.900262,0.700291,43.282980,2.304582,44.550769,1.855454,44.600305,2.015336,45.716156,2.325007,44.269423,2.172809,43.589347,1.606831,43.581079,1.925427,42.736997,1.283617,42.625347,2.044058,42.642792,1.601778,43.249022,0.715010,43.107899,1.700935,44.218549,2.290301,44.650822,2.372771
9,10,540,moderate_profile,medium_attention,medium_attention,2525.041274,111.268399,2555.491004,109.247379,2563.306210,97.707488,2668.673519,110.515517,2559.821862,114.071680,2481.663035,106.358113,2522.351554,131.319711,2547.750139,100.529039,2504.040250,124.654177,2497.706400,107.175010,2507.497977,115.436632,2598.709995,120.887460,2564.657734,82.823272,2514.173087,118.744665,10.854218,0.365763,11.162936,0.395803,11.135714,0.565509,11.021370,0.478332,11.038041,0.643802,11.395093,0.504732,11.475478,0.419858,11.203354,0.403142,11.221953,0.526101,11.176459,0.580744,10.952391,0.581385,10.967500,0.463282,10.989446,0.551337,11.191627,0.482855,17.298816,0.810279,16.699314,0.643332,16.888453,0.642803,16.789237,0.764928,16.083816,0.587752,16.047494,0.620005,16.436579,0.699636,16.075130,0.586045,16.840111,0.836648,16.613588,0.638739,16.673024,0.795336,16.255925,0.557332,16.648386,0.606109,16.380532,0.685387,43.055278,1.935283,44.135383,2.798262,44.423826,1.869652,44.981162,1.786450,43.499477,1.942977,42.510450,1.975778,42.754729,2.029848,41.848079,2.158214,42.145572,1.734776,42.474332,1.871229,43.023817,1.665950,42.072344,1.783693,43.718192,2.584138,43.050080,1.569351
