StudentID,SessionMinute,SimulatedTimeSec,ScenarioTemplate,Class,SimulationScenario,AF3 delta m,AF3 delta std,F7 delta m,F7 delta std,F3 delta m,F3 delta std,FC5 delta m,FC5 delta std,T7 delta m,T7 delta std,P7 delta m,P7 delta std,O1 delta m,O1 delta std,O2 delta m,O2 delta std,P8 delta m,P8 delta std,T8 delta m,T8 delta std,FC6 delta m,FC6 delta std,F4 delta m,F4 delta std,F8 delta m,F8 delta std,AF4 delta m,AF4 delta std,AF3 theta m,AF3 theta std,F7 theta m,F7 theta std,F3 theta m,F3 theta std,FC5 theta m,FC5 theta std,T7 theta m,T7 theta std,P7 theta m,P7 theta std,O1 theta m,O1 theta std,O2 theta m,O2 theta std,P8 theta m,P8 theta std,T8 theta m,T8 theta std,FC6 theta m,FC6 theta std,F4 theta m,F4 theta std,F8 theta m,F8 theta std,AF4 theta m,AF4 theta std,AF3 alpha m,AF3 alpha std,F7 alpha m,F7 alpha std,F3 alpha m,F3 alpha std,FC5 alpha m,FC5 alpha std,T7 alpha m,T7 alpha std,P7 alpha m,P7 alpha std,O1 alpha m,O1 alpha std,O2 alpha m,O2 alpha std,P8 alpha m,P8 alpha std,T8 alpha m,T8 alpha std,FC6 alpha m,FC6 alpha std,F4 alpha m,F4 alpha std,F8 alpha m,F8 alpha std,AF4 alpha m,AF4 alpha std,AF3 beta m,AF3 beta std,F7 beta m,F7 beta std,F3 beta m,F3 beta std,FC5 beta m,FC5 beta std,T7 beta m,T7 beta std,P7 beta m,P7 beta std,O1 beta m,O1 beta std,O2 beta m,O2 beta std,P8 beta m,P8 beta std,T8 beta m,T8 beta std,FC6 beta m,FC6 beta std,F4 beta m,F4 beta std,F8 beta m,F8 beta std,AF4 beta m,AF4 beta std
7,1,0,moderate_profile,high_attention,high_attention,2551.731074,80.372192,2466.841607,75.698852,2538.815949,107.540323,2413.595133,101.837773,2476.442671,126.807994,2534.062403,72.968625,2621.298930,67.157836,2548.091069,98.706713,2560.348376,113.250108,2480.981588,90.806719,2452.539333,89.857487,2452.576499,82.110348,2463.881974,88.087464,2469.746630,101.718002,9.867404,0.312988,9.709794,0.409918,9.299511,0.439723,9.451425,0.300528,9.632994,0.375053,9.899692,0.375695,9.554235,0.338159,9.495246,0.348499,9.420593,0.317369,9.653569,0.330104,9.600490,0.398849,9.671048,0.360803,9.786012,0.397696,9.520868,0.288071,15.851619,0.698294,16.567389,0.586746,15.717496,0.686279,15.590260,0.531887,15.980153,0.634075,15.805632,0.421526,15.641147,0.515958,15.922412,0.596976,15.420389,0.660343,15.909714,0.670046,16.142409,0.757708,15.942392,0.627407,15.671661,0.548616,15.873690,0.758563,43.712183,1.308197,44.428017,1.413650,45.564591,2.055044,44.592885,1.598643,44.080118,1.118169,43.555730,1.268922,45.811453,1.929051,43.955023,1.810835,44.557898,1.345326,44.814663,1.063008,43.654667,1.028285,43.735635,1.455652,45.290600,1.995755,45.048743,2.292659
7,2,60,moderate_profile,high_attention,high_attention,2555.032321,86.807961,2483.799777,108.496447,2509.369286,105.458213,2510.572052,87.177049,2500.850816,92.737029,2591.798634,79.418440,2621.478684,52.071506,2568.151067,90.578415,2522.596583,91.121947,2510.652737,93.209922,2487.331508,93.673332,2455.652947,98.730091,2491.455627,107.452197,2486.776385,76.911807,9.821207,0.331908,9.850809,0.432510,9.395288,0.444569,9.431843,0.365575,9.756162,0.351148,9.894884,0.461973,9.559128,0.354438,9.417608,0.334253,9.627551,0.270111,9.560050,0.304083,9.532147,0.441278,9.518052,0.454781,9.630758,0.346358,9.385284,0.278853,15.952918,0.639391,16.617276,0.465707,16.099368,0.557053,16.006405,0.596611,16.597330,0.676305,16.155868,0.527358,15.878574,0.590829,16.414364,0.438724,15.675975,0.480692,15.855457,0.759755,16.182769,0.643885,16.315103,0.506596,16.069628,0.528489,15.978146,0.684179,44.312182,1.728547,44.240482,1.850111,45.002212,1.071753,44.133908,1.878263,44.189764,1.628699,43.540276,1.719131,45.365902,1.599491,43.873309,1.571432,43.934747,1.402897,44.194149,2.021306,43.192946,1.245569,43.502258,2.029525,44.953082,2.171729,45.195274,1.357405
7,3,120,moderate_profile,high_attention,high_attention,2593.349384,79.221684,2532.076017,90.650185,2548.852019,88.640157,2517.394164,78.489174,2476.518000,100.594976,2530.727172,74.004737,2613.348578,78.918420,2604.652814,111.503257,2545.228983,114.040442,2510.087641,80.438040,2489.446918,89.101223,2501.601378,72.099302,2533.855267,85.635534,2518.704668,89.689345,10.009430,0.347164,9.673707,0.313668,9.322714,0.335486,9.341432,0.261043,9.601559,0.357484,9.849908,0.438782,9.304869,0.424111,9.571002,0.410248,9.523364,0.320948,9.603897,0.305751,9.493950,0.398355,9.579939,0.351986,9.625854,0.252832,9.581658,0.328199,15.954255,0.671573,16.246542,0.598140,16.184389,0.503255,15.581926,0.505238,16.288700,0.506311,15.887284,0.747310,15.669391,0.460334,16.327346,0.627861,15.677993,0.555316,16.070055,0.536041,15.815453,0.561276,16.136167,0.512963,15.681935,0.568103,15.606103,0.503364,44.261994,1.257263,43.546189,2.164395,45.044639,1.688686,43.952432,1.226657,44.786501,1.409096,43.598527,1.187652,46.025302,1.768054,43.785838,1.794936,44.152355,1.625134,45.096534,1.519049,43.848458,1.687771,44.294535,1.394778,45.067545,1.963767,45.998934,1.485523
7,4,180,moderate_profile,high_attention,high_attention,2540.599986,96.635821,2495.604843,79.157672,2546.738758,70.915240,2495.130306,89.898687,2548.225446,101.916719,2544.948074,88.794557,2603.075384,94.250129,2576.450500,88.755715,2548.989177,99.372455,2519.755083,93.256813,2438.995270,75.099869,2490.755292,106.692332,2522.303040,68.386218,2498.854517,90.943576,9.771507,0.301016,9.603249,0.369804,9.458554,0.348382,9.575894,0.307871,9.563057,0.393571,9.976220,0.370378,9.448719,0.434282,9.470453,0.331196,9.531417,0.303762,9.567229,0.371458,9.427428,0.279204,9.485919,0.229828,9.712171,0.304976,9.525858,0.339975,15.759752,0.595852,16.242341,0.551118,15.758955,0.545863,15.621619,0.589900,16.282668,0.683371,15.463865,0.446022,15.910251,0.666107,15.848416,0.562849,15.420008,0.507307,15.911076,0.633337,15.893052,0.636213,15.929206,0.456776,15.513002,0.590533,15.542681,0.836141,44.289904,1.456976,44.285800,1.640767,45.052259,1.356256,43.516827,1.696805,44.444479,2.101840,43.630055,1.393536,46.163505,1.459400,43.878086,1.671441,44.331825,1.559692,45.194413,1.272107,43.921184,1.664155,43.126337,1.097174,44.636769,1.759098,45.833846,1.463528
7,5,240,moderate_profile,high_attention,high_attention,2565.900488,102.824333,2476.865470,99.756988,2514.003039,77.330162,2444.077778,82.685908,2488.590182,86.325107,2544.606021,103.388105,2622.651040,120.662468,2546.156949,86.852156,2539.908426,98.690701,2471.268217,77.565885,2433.809047,105.837015,2485.478236,95.739572,2477.401439,80.118300,2559.375469,67.441469,9.858220,0.363612,9.511395,0.327033,9.449253,0.422785,9.433309,0.403549,9.600650,0.359806,9.775960,0.417669,9.463414,0.345630,9.418112,0.367700,9.500112,0.292714,9.584268,0.342304,9.346341,0.335174,9.499824,0.395436,9.462025,0.442048,9.448971,0.240156,15.520268,0.527271,16.487945,0.584519,15.762585,0.592321,15.451632,0.506982,16.132069,0.476378,15.822836,0.706616,15.809855,0.483219,16.181407,0.603731,15.656581,0.626376,15.957600,0.663190,15.970128,0.671315,15.995320,0.471811,15.506808,0.463025,15.795524,0.567110,45.395874,1.385765,44.485061,1.502136,45.321510,0.923241,44.243198,1.796095,44.488142,2.137668,44.158568,1.623365,46.635045,1.628285,44.187372,1.484069,44.425320,1.579086,45.098109,2.011249,43.514762,1.946625,43.930189,1.496034,45.712500,1.865206,45.099039,1.699675
7,6,300,moderate_profile,high_attention,high_attention,2565.160758,96.497957,2487.054007,108.706858,2510.907439,87.727518,2483.607417,58.044962,2476.326580,95.475410,2518.063371,119.373418,2597.581354,71.045208,2507.681901,123.624405,2549.612274,78.275789,2487.391929,91.815357,2432.779688,83.013082,2460.447671,129.214462,2503.311974,108.985710,2468.971990,60.194790,9.959324,0.306546,9.645829,0.382036,9.494188,0.337605,9.466974,0.381164,9.718359,0.359236,9.844496,0.350629,9.488941,0.395721,9.315914,0.421304,9.589879,0.317214,9.583654,0.346768,9.548507,0.366860,9.589441,0.414694,9.417976,0.382740,9.361681,0.336304,15.925052,0.626973,16.475341,0.509866,16.032468,0.638981,15.704022,0.593677,16.225921,0.565413,15.633204,0.813743,15.655323,0.439062,15.890563,0.549920,15.590044,0.515232,15.698256,0.646619,15.770641,0.715477,15.891518,0.413501,15.656843,0.570071,15.690354,0.676597,45.805505,1.607189,44.572877,1.697517,44.970066,1.995077,44.547863,1.458916,44.665776,1.460244,44.194048,1.589994,46.507218,1.526655,44.296081,1.962979,45.264576,1.437087,46.330175,1.835618,44.072484,1.778296,44.690147,1.448290,45.216467,2.343170,46.519485,1.618958
7,7,360,moderate_profile,high_attention,high_attention,2622.547347,79.210622,2546.486197,114.470209,2528.338152,66.412311,2452.884018,92.812930,2560.798608,71.196797,2541.449825,87.470559,2618.868444,88.613503,2571.759676,104.963630,2540.699164,89.444375,2495.735206,125.893760,2460.014161,135.671314,2547.674884,96.489006,2513.353368,93.437699,2486.768363,111.111343,10.355158,0.496337,9.993436,0.308516,9.524880,0.332021,9.597875,0.408608,9.843972,0.438063,10.276312,0.347104,9.847469,0.345919,9.569511,0.361664,9.949484,0.403215,9.927086,0.326988,9.767025,0.319609,9.942574,0.345869,9.836113,0.427725,9.877658,0.420446,16.677056,0.565489,17.276016,0.720330,16.227404,0.614929,16.428313,0.701487,16.843334,0.669166,16.326947,0.497503,16.455532,0.613251,16.688595,0.821923,16.313355,0.625544,16.169014,0.434307,16.555046,0.488437,16.874000,0.737585,16.199043,0.577068,16.324393,0.508651,44.749818,1.491549,43.574038,1.883013,44.624290,1.561736,43.242157,1.884573,43.551817,1.268774,43.053212,1.753846,45.261959,1.272343,43.690663,1.380361,44.790524,1.679170,44.627613,1.727226,43.624012,2.240381,44.534447,1.601350,45.116624,1.584548,45.609092,1.434623
7,8,420,moderate_profile,high_attention,high_attention,2604.730849,91.868091,2532.329070,79.717489,2518.252992,82.284877,2492.081062,102.626935,2525.389158,77.635179,2550.158176,65.174539,2686.014458,64.613092,2582.890974,122.536801,2558.573674,99.209876,2500.192925,90.701727,2480.197736,83.672654,2497.090535,87.360030,2506.340576,68.754787,2511.294449,74.343226,10.534695,0.300790,10.090543,0.560095,9.919843,0.334756,10.113356,0.351623,10.095457,0.419761,10.355388,0.474536,9.912162,0.426103,9.811984,0.317779,10.183424,0.405595,10.081805,0.435520,10.189711,0.328199,10.070942,0.470121,10.140828,0.320044,9.876564,0.333467,17.200938,0.743108,17.819626,0.586758,16.846864,0.557015,16.651177,0.470320,17.200335,0.600683,16.751310,0.722383,16.795928,0.674114,17.156317,0.733237,16.565372,0.666370,16.815800,0.786714,17.010713,0.733524,17.452008,0.615131,16.792229,0.474426,16.841772,0.366485,43.924300,1.526452,43.555660,2.036246,44.215467,1.763210,43.071514,1.513432,43.940186,1.509081,43.359569,1.514002,45.789126,1.770886,42.867829,1.885770,43.003773,1.808025,44.823614,1.617032,43.006276,1.464908,43.160722,1.728257,45.487626,1.643068,45.740817,1.272141
7,9,480,moderate_profile,medium_attention,medium_attention,2555.497452,110.521188,2528.741653,84.966031,2584.932426,71.374767,2504.602646,103.327475,2554.985289,77.058283,2568.488572,86.035403,2654.879026,101.772035,2581.626065,86.562760,2576.584520,110.620387,2570.833272,83.156528,2532.530658,90.919350,2516.881446,92.730693,2554.326824,76.442898,2517.186621,81.080229,11.108482,0.405263,10.917174,0.418467,10.620243,0.327642,10.669852,0.347208,10.621145,0.341768,10.901460,0.369877,10.537370,0.407706,10.450818,0.416798,10.535158,0.543465,10.780282,0.416369,10.722997,0.429188,10.466925,0.321834,10.767230,0.406184,10.421038,0.328187,17.588558,0.737219,18.091567,0.797311,17.409170,0.505254,17.369334,0.545213,17.773933,0.511874,17.257876,0.736804,17.260969,0.678998,17.575061,0.389426,17.186347,0.746082,17.322486,0.548615,17.673455,0.827117,17.834356,0.681911,17.499604,0.658670,17.122010,0.633263,43.227116,1.678474,42.646035,1.606331,44.095384,1.329926,43.211182,1.350747,43.218735,1.908363,43.028052,1.512891,44.740354,1.441509,43.439525,1.905557,43.162214,1.810421,44.960682,1.971957,42.839902,1.422575,43.420950,1.736413,44.985991,1.813642,44.694449,1.564466
7,10,540,moderate_profile,medium_attention,medium_attention,2626.283217,87.994939,2522.269753,80.226678,2512.122612,100.489342,2448.612197,69.467037,2545.746588,80.038241,2555.320718,90.566074,2653.713239,93.209098,2546.866307,95.262102,2598.432053,70.149031,2546.639612,116.292737,2416.958953,81.411477,2455.085401,80.916877,2491.024014,96.337002,2531.719666,98.158321,11.515641,0.482287,11.292089,0.453179,11.172611,0.379733,10.975435,0.357184,11.124791,0.412403,11.400319,0.490359,11.143742,0.447429,10.916415,0.380977,10.946465,0.248708,11.120461,0.342780,10.980281,0.502802,11.017673,0.336448,11.006212,0.345005,10.908935,0.333656,18.508419,0.572242,18.558955,0.446750,17.895072,0.605944,17.578217,0.769705,18.170113,0.901535,17.556153,0.717845,17.671206,0.678321,18.022921,0.625835,17.516189,0.585172,17.845921,0.558446,17.677848,0.624960,18.367845,0.737589,18.043029,0.597444,17.813624,0.781324,42.722895,1.484059,43.281159,1.288567,44.903015,1.486901,43.876427,1.906999,43.497776,1.793072,43.013098,1.536022,46.237186,1.986050,42.571010,1.709656,43.793679,1.663485,44.830820,1.613883,42.843937,1.769483,42.762621,1.573348,45.571618,1.665939,44.940121,1.675861
7,11,600,moderate_profile,medium_attention,medium_attention,2540.788426,78.640273,2512.310429,99.023839,2508.678113,91.988705,2439.766403,93.187810,2535.559620,118.415280,2549.889416,67.455897,2638.257671,101.467280,2591.475989,84.654614,2608.000919,88.261831,2522.977272,63.238933,2476.607183,83.512112,2499.574368,73.232289,2533.993396,100.061873,2501.801392,97.373912,12.206558,0.325085,11.814071,0.480401,11.634097,0.460843,11.760418,0.353962,11.771544,0.467451,12.035445,0.315550,11.663423,0.442921,11.752517,0.536055,11.580896,0.422141,11.880795,0.462214,11.856328,0.313089,11.741872,0.318407,11.718594,0.357358,11.478318,0.442037,19.075400,0.804023,19.443839,0.655195,18.790725,0.863012,18.394007,0.785267,19.010276,0.760562,18.051573,0.506899,18.495065,0.725031,19.011183,0.613903,18.075565,0.698479,18.434828,0.690458,18.795678,0.828677,18.995991,0.563102,18.495392,0.809944,18.777628,0.484458,42.575751,1.539475,41.881643,1.725065,43.777951,1.287354,42.416921,1.652455,42.377337,1.790378,41.722695,1.853986,44.572994,1.645205,42.193814,0.942217,42.507305,1.443576,44.326306,1.469466,41.867635,2.154843,42.943059,1.424148,43.871274,1.069498,43.855447,1.124461
7,12,660,moderate_profile,medium_attention,medium_attention,2609.976308,84.857712,2530.839138,73.256211,2488.047709,95.742865,2437.514202,96.709915,2534.220883,84.553378,2546.395593,74.315187,2634.219072,92.868646,2629.225314,97.797858,2564.597382,112.830440,2516.238479,97.183270,2495.832568,102.145755,2479.978258,84.614672,2581.632788,89.287806,2537.083778,84.989349,13.014104,0.518558,12.714018,0.411224,12.401309,0.308536,12.456572,0.348211,12.494428,0.455639,12.954431,0.554622,12.415524,0.337253,12.471214,0.503066,12.693972,0.413464,12.789883,0.345615,12.457370,0.441349,12.203156,0.460773,12.498765,0.395188,12.238412,0.427118,19.624004,0.508019,19.728660,0.680138,19.249096,0.504222,18.870743,0.628649,19.542624,0.787818,19.329390,0.673952,18.762145,0.841480,19.088388,0.806066,19.039353,0.663106,18.819014,0.566795,19.572199,0.680782,19.231716,0.756043,19.337246,0.628654,19.247866,0.707270,42.175812,1.718133,42.587542,1.850601,43.118940,1.146173,42.230620,1.440120,42.321152,1.242290,42.410734,1.655420,43.986379,1.618963,42.603007,1.735182,42.649960,1.749656,44.002460,1.408894,41.961954,1.642940,43.115038,1.461712,43.533354,1.696595,43.610776,1.489318
7,13,720,moderate_profile,medium_attention,medium_attention,2579.485496,78.066772,2474.295282,66.216903,2488.682617,79.320195,2445.174121,62.378307,2547.408618,77.433106,2532.711442,85.727219,2647.592411,64.650012,2585.083567,69.628332,2553.021277,112.887549,2535.094527,72.963347,2474.536994,58.177313,2489.823753,99.403392,2525.963346,92.736309,2500.277358,91.868020,13.439504,0.403766,12.801236,0.450169,12.961917,0.514193,12.974645,0.372189,13.171423,0.529482,13.475491,0.545580,12.938681,0.466863,12.727588,0.500462,13.048751,0.619039,12.993989,0.538275,12.996633,0.458416,12.913377,0.311338,12.926588,0.421988,12.677404,0.633630,20.395591,0.823116,20.589841,0.900955,20.126031,0.543996,20.073097,0.906113,20.642450,0.773646,19.625439,0.836948,20.086951,0.849263,20.608558,0.845480,19.782418,0.703889,19.926031,0.624992,20.351337,0.757662,20.824716,0.818988,19.990570,0.753277,20.017784,0.842593,42.051645,1.638893,42.538147,1.334294,43.090589,1.491642,42.051069,1.349639,42.255142,1.862680,42.153663,1.471295,43.158141,1.543699,41.926304,1.453021,42.359998,1.524532,43.638856,1.263959,40.850896,1.092090,41.891794,1.850740,43.963448,1.688585,43.453997,1.040747
7,14,780,moderate_profile,medium_attention,medium_attention,2628.556333,142.945560,2504.123868,91.376568,2490.129186,78.193539,2461.212293,73.028791,2556.572038,76.514846,2563.899861,91.411068,2621.462588,84.620757,2594.800848,108.722817,2574.363461,95.246019,2517.182350,102.492434,2499.848523,96.812725,2449.042319,89.392899,2493.600512,99.459434,2456.962971,89.325730,13.961692,0.563887,13.655546,0.487059,13.347133,0.377405,13.310535,0.476412,13.485570,0.614897,13.895727,0.597202,13.280901,0.387971,13.328307,0.515275,13.452334,0.428338,13.446580,0.512327,13.507370,0.531820,13.300158,0.601437,13.318503,0.525136,13.214732,0.531228,20.956285,0.635391,21.218834,0.602333,20.826406,0.642254,20.431232,0.654422,21.114474,0.803262,20.563386,0.971627,20.571054,0.485076,21.205262,0.818456,20.231957,0.614162,20.435975,0.848242,20.903244,0.790688,20.319943,0.885584,20.150824,0.768239,20.707856,0.774745,41.379749,1.572826,40.946209,1.458027,42.017917,1.400183,40.940872,1.353150,41.344592,1.173127,40.844741,1.344160,42.984725,1.499764,41.334422,1.497281,41.656681,2.141115,42.039485,1.433992,40.725624,1.555545,41.346423,1.629785,43.125739,1.783258,43.372468,1.733912
7,15,840,moderate_profile,medium_attention,medium_attention,2641.512168,74.070446,2566.054050,88.045281,2540.078965,93.484680,2493.789749,82.419500,2582.660750,90.658993,2607.839724,88.394614,2667.050511,96.722001,2623.254351,93.991907,2590.655718,145.180075,2520.967568,104.487006,2534.209965,127.737130,2534.803405,63.302361,2514.632234,68.188755,2595.703376,107.513735,14.700975,0.622456,14.248341,0.571347,13.503828,0.519427,13.963077,0.546845,14.031195,0.698279,14.228425,0.564379,13.853204,0.523428,13.703377,0.540492,13.890551,0.522107,13.992403,0.471087,13.836462,0.507434,13.843221,0.492424,13.826865,0.398665,13.416312,0.575351,21.361661,0.898781,21.492605,0.675980,20.827988,1.035092,20.880989,0.979385,21.884074,0.758110,20.806476,0.847481,20.960240,0.599527,21.244916,1.015314,20.511679,0.889038,21.015422,0.826104,21.146526,0.759350,21.032790,0.797293,20.888206,0.758983,21.051599,0.733278,40.965252,1.407852,41.420647,1.203460,41.964878,1.960378,40.783164,0.957879,40.331891,1.429005,40.630776,1.321716,41.899803,1.463148,40.796965,1.767809,40.899488,1.422193,42.009259,1.813790,39.709328,1.362182,40.696490,1.338383,42.289121,1.852174,42.512620,1.487527
7,16,900,moderate_profile,medium_attention,medium_attention,2593.766544,90.644221,2531.017048,91.368986,2499.568001,95.741611,2485.753148,108.999473,2518.462434,88.726793,2556.463072,118.279589,2648.126232,81.290225,2560.403334,91.837791,2571.051384,125.513460,2516.737064,113.189046,2480.111156,96.964966,2503.348512,132.774810,2505.840082,77.558170,2488.412484,87.765530,14.637927,0.596569,14.529574,0.532252,13.834287,0.510561,14.237623,0.463233,14.444373,0.550981,14.531777,0.554567,14.076526,0.399757,13.844242,0.530112,14.008836,0.502658,14.195415,0.487353,14.334041,0.499047,14.059065,0.563514,14.187150,0.357616,13.948532,0.430423,21.871392,0.856561,22.421168,0.921470,21.460660,0.769682,21.825039,0.992738,21.978120,0.882895,21.471834,0.749917,20.992296,0.668879,21.514758,0.805819,20.891157,0.990241,21.513653,0.762174,21.510034,0.762021,21.549257,0.877566,21.428635,0.905390,21.686065,0.850146,41.863679,1.577542,41.892517,1.122137,41.392328,1.515050,41.366556,1.488426,40.998817,1.576768,40.342807,1.595822,43.138872,1.578512,41.506495,1.881768,41.314125,1.635547,41.951509,1.742299,40.084731,1.657893,41.548568,1.334570,43.117052,1.631632,42.879101,1.333077
