StudentID,SessionMinute,SimulatedTimeSec,ScenarioTemplate,Class,SimulationScenario,AF3 delta m,AF3 delta std,F7 delta m,F7 delta std,F3 delta m,F3 delta std,FC5 delta m,FC5 delta std,T7 delta m,T7 delta std,P7 delta m,P7 delta std,O1 delta m,O1 delta std,O2 delta m,O2 delta std,P8 delta m,P8 delta std,T8 delta m,T8 delta std,FC6 delta m,FC6 delta std,F4 delta m,F4 delta std,F8 delta m,F8 delta std,AF4 delta m,AF4 delta std,AF3 theta m,AF3 theta std,F7 theta m,F7 theta std,F3 theta m,F3 theta std,FC5 theta m,FC5 theta std,T7 theta m,T7 theta std,P7 theta m,P7 theta std,O1 theta m,O1 theta std,O2 theta m,O2 theta std,P8 theta m,P8 theta std,T8 theta m,T8 theta std,FC6 theta m,FC6 theta std,F4 theta m,F4 theta std,F8 theta m,F8 theta std,AF4 theta m,AF4 theta std,AF3 alpha m,AF3 alpha std,F7 alpha m,F7 alpha std,F3 alpha m,F3 alpha std,FC5 alpha m,FC5 alpha std,T7 alpha m,T7 alpha std,P7 alpha m,P7 alpha std,O1 alpha m,O1 alpha std,O2 alpha m,O2 alpha std,P8 alpha m,P8 alpha std,T8 alpha m,T8 alpha std,FC6 alpha m,FC6 alpha std,F4 alpha m,F4 alpha std,F8 alpha m,F8 alpha std,AF4 alpha m,AF4 alpha std,AF3 beta m,AF3 beta std,F7 beta m,F7 beta std,F3 beta m,F3 beta std,FC5 beta m,FC5 beta std,T7 beta m,T7 beta std,P7 beta m,P7 beta std,O1 beta m,O1 beta std,O2 beta m,O2 beta std,P8 beta m,P8 beta std,T8 beta m,T8 beta std,FC6 beta m,FC6 beta std,F4 beta m,F4 beta std,F8 beta m,F8 beta std,AF4 beta m,AF4 beta std
4,1,0,good_profile,high_attention,high_attention,2523.611156,100.978174,2598.951084,100.842988,2672.391548,77.933585,2588.538839,82.501791,2595.491261,145.870939,2548.186606,146.199259,2605.735169,87.557130,2571.628749,97.620742,2535.912998,139.483206,2551.927763,88.838205,2545.381648,86.235784,2547.282546,106.489263,2476.555125,117.407750,2558.460247,95.652188,10.359897,0.315566,9.970939,0.332892,10.304018,0.357755,9.872629,0.463568,9.877006,0.346953,9.925593,0.283216,10.209078,0.480350,9.948838,0.431060,9.976537,0.491744,9.745529,0.414150,10.186945,0.460160,9.979204,0.283239,10.192343,0.391729,10.005437,0.376409,15.405111,0.539675,15.898586,0.659104,15.985466,0.591364,16.003657,0.769553,15.990323,0.680552,15.771238,0.552417,15.494268,0.647218,15.413696,0.607016,15.635932,0.738444,15.185788,0.583797,15.427767,0.600760,15.966902,0.717776,15.738983,0.645355,15.350128,0.541434,44.230763,1.585700,44.022963,1.649759,44.789295,1.788647,43.162373,1.905556,42.680639,1.385981,43.577681,1.918599,42.444452,1.436711,44.708563,1.270080,44.421000,1.831714,43.724109,1.343765,43.864274,1.723753,43.384525,1.319863,42.880095,1.762502,41.848812,2.323787
4,2,60,good_profile,high_attention,high_attention,2569.245993,95.566505,2588.715584,86.713137,2670.142659,130.611265,2589.067200,107.408467,2588.879483,93.130573,2550.526165,98.396462,2609.165903,115.902674,2531.923100,95.828451,2642.637367,114.139876,2544.535696,91.569590,2520.408605,119.795847,2520.394383,120.748611,2536.619861,118.226865,2594.034459,91.131191,10.169915,0.461901,9.872732,0.387498,10.200755,0.340531,9.977268,0.385477,10.006598,0.433032,10.038696,0.528812,10.066913,0.320923,9.759183,0.378653,9.805514,0.472762,9.597654,0.384941,10.213582,0.458909,9.905720,0.345169,10.135510,0.336293,9.963347,0.367110,15.379290,0.520957,16.060211,0.597851,15.734380,0.692158,15.686070,0.433648,15.678153,0.672381,15.493472,0.637157,15.633556,0.499597,15.326965,0.659663,15.739783,0.652689,15.447214,0.604712,15.465665,0.692106,15.761618,0.536581,15.668493,0.547221,15.126389,0.524306,43.246539,1.354316,44.738709,2.049608,44.922745,1.992886,44.171401,1.226200,42.283893,1.695962,44.679185,1.888455,43.165235,1.065294,44.637557,1.408932,44.381430,1.943803,43.830797,1.714906,44.612594,1.907875,43.585052,1.945685,42.311409,1.615889,42.180823,1.656948
4,3,120,good_profile,high_attention,high_attention,2571.998696,104.143355,2601.804837,80.762357,2625.860049,124.073908,2631.579069,97.250830,2566.791030,115.188480,2571.472876,108.176937,2593.415010,120.937512,2627.074336,112.020917,2607.839043,90.178477,2581.705977,106.161060,2567.996021,137.151963,2549.990799,82.388834,2545.800936,126.016049,2609.016810,103.851918,10.247366,0.358494,9.820580,0.298185,10.113086,0.346931,10.044576,0.460209,9.897355,0.416090,10.081281,0.467750,10.040504,0.367710,9.746597,0.574226,9.757134,0.379954,9.904257,0.425074,10.258792,0.422187,9.918827,0.299798,9.982661,0.394729,9.888422,0.362215,15.491460,0.487780,15.767472,0.622087,15.744033,0.407801,15.901553,0.460421,16.110450,0.694438,15.876043,0.618275,15.911620,0.452885,15.423132,0.569762,15.911246,0.706842,15.463085,0.379982,15.687565,0.472740,15.762631,0.668449,16.098172,0.530467,15.549630,0.648874,43.265362,2.121906,44.961517,1.469459,44.420107,1.353940,43.508830,1.226483,42.341094,1.732823,44.261406,2.199035,43.448548,2.146866,43.160179,1.679680,43.571324,1.838212,43.765519,1.344671,44.909186,2.293423,42.989212,1.973333,43.446520,2.316061,41.333095,1.750742
4,4,180,good_profile,high_attention,high_attention,2591.399793,80.712022,2598.192486,118.845392,2659.679303,79.237722,2648.283639,114.783682,2584.154342,68.004001,2637.606089,102.850794,2675.938958,138.562960,2595.156439,82.451600,2641.510359,103.346701,2555.349551,97.825602,2598.201745,131.331825,2560.682409,96.125106,2586.271768,91.816164,2609.452282,107.448332,10.186823,0.403141,9.889198,0.332975,10.016278,0.428752,9.893398,0.388233,9.852479,0.454431,9.864531,0.325601,10.226047,0.396682,9.897652,0.374123,9.779874,0.299060,9.785796,0.319184,9.954116,0.456826,9.978669,0.477992,10.004882,0.331294,9.975419,0.358147,15.422584,0.433612,15.615815,0.519705,15.531851,0.505450,15.668481,0.562803,15.730404,0.597424,15.562428,0.585124,15.676604,0.492625,15.350455,0.582378,15.643987,0.474557,15.325167,0.689228,15.773074,0.632258,15.549763,0.592749,16.079669,0.744541,15.490945,0.578784,43.270848,1.580197,44.025790,2.167920,44.928537,1.475810,44.425943,1.289777,42.679361,2.200747,44.216758,2.125986,44.406154,1.454869,43.926711,1.824126,43.674068,1.616624,43.803972,1.606198,44.401248,1.936476,44.406988,2.307956,43.274309,1.949931,42.148836,1.692994
4,5,240,good_profile,high_attention,high_attention,2606.952225,71.614992,2581.970147,80.454401,2625.645035,128.577614,2635.782762,113.030146,2614.627026,101.648346,2577.550451,118.715435,2640.692228,74.654212,2591.432309,79.181975,2582.944343,111.170924,2545.850042,122.121176,2571.574083,103.580652,2534.743162,98.561574,2571.375970,131.767891,2632.342479,103.244946,10.234889,0.360955,9.847594,0.347675,10.001840,0.412457,9.954548,0.337107,9.983367,0.363996,9.962975,0.388043,10.022896,0.401645,9.942204,0.317411,9.780253,0.349856,9.833008,0.352520,10.203886,0.438599,10.188817,0.411016,9.902921,0.395878,9.883295,0.353276,15.288985,0.559531,15.695055,0.682239,15.552808,0.523170,15.686254,0.756595,16.139067,0.596587,15.678044,0.700248,15.524501,0.596225,15.853644,0.583741,15.516380,0.535341,15.597637,0.563749,15.518725,0.741106,15.738074,0.514879,16.026880,0.902115,15.136859,0.672505,43.705238,1.757653,44.061431,1.795734,44.851427,1.665644,44.338898,1.752476,43.391067,1.499589,43.779221,1.410513,44.236573,1.885547,44.338766,1.743069,44.383300,1.598266,43.487657,1.325499,43.399584,1.970351,43.357234,1.745158,42.440966,1.500296,42.526766,1.473661
4,6,300,good_profile,high_attention,high_attention,2559.336686,88.710435,2574.626286,114.234570,2625.222618,101.308024,2603.606514,132.976716,2571.855491,96.640275,2578.718788,77.174576,2640.610022,90.189271,2626.937240,136.585550,2594.679126,102.080543,2515.969402,103.260861,2526.758680,86.912982,2502.422561,87.367190,2582.724177,134.349927,2612.845816,111.121443,10.423170,0.421491,10.032870,0.379656,10.373733,0.432780,10.010724,0.428584,9.998682,0.219325,10.109029,0.250963,10.065076,0.434344,9.774084,0.380200,10.005406,0.315023,10.012682,0.429348,10.344827,0.428038,10.111432,0.514709,10.182719,0.348453,10.108138,0.314349,15.514757,0.478830,15.750553,0.440822,15.640765,0.460674,15.555891,0.815419,16.323528,0.638791,15.913286,0.558869,15.790512,0.800977,15.505376,0.589182,15.157817,0.673271,15.261381,0.368589,15.433281,0.476210,15.852980,0.792554,15.698646,0.704676,15.401939,0.493488,44.181707,1.889116,43.761934,1.512444,44.574755,1.589454,44.081048,1.436961,40.805515,1.582342,44.322470,1.690297,42.862776,1.744403,43.183618,1.583137,44.171912,1.744666,42.509446,1.622280,43.011156,1.442242,43.140265,1.764781,42.588903,2.083295,42.451852,1.393081
4,7,360,good_profile,high_attention,high_attention,2549.763175,96.093051,2563.463708,108.006190,2666.700145,96.535652,2668.003980,109.426484,2589.020801,97.749153,2601.400409,112.337375,2628.751161,111.408425,2539.368423,123.089853,2582.455881,99.385000,2502.500771,94.914827,2575.016451,117.327723,2532.351939,90.186104,2559.057962,92.582360,2654.929423,91.837740,10.400953,0.362436,9.673866,0.455836,10.418570,0.298879,10.080621,0.366823,10.175439,0.397154,10.216318,0.345928,10.160807,0.359151,9.887892,0.486967,9.908804,0.294432,9.847419,0.342453,10.326145,0.434995,9.939429,0.384548,10.074088,0.440740,10.100735,0.282723,15.418636,0.576834,15.953664,0.638829,15.677352,0.572462,15.680406,0.644177,15.831510,0.460411,15.704853,0.566785,15.534807,0.644610,15.255535,0.688658,15.426935,0.789110,15.569398,0.555644,15.659843,0.668614,15.743814,0.614175,15.902162,0.670745,15.330061,0.449158,44.026219,1.989496,44.266002,1.358810,44.430081,1.520306,43.698525,1.874425,42.155436,1.444183,45.109192,1.638260,43.851821,2.283782,43.378530,1.765637,44.174584,1.598667,42.459242,1.612474,44.159343,2.411433,43.181681,1.482469,42.866154,1.812192,41.660650,1.826519
4,8,420,good_profile,high_attention,high_attention,2536.657209,105.582661,2558.419076,71.892210,2668.568598,110.027739,2648.616615,76.699125,2578.472820,95.148224,2539.414663,108.523391,2603.082903,146.506967,2551.533528,66.390371,2581.857347,117.548306,2572.344689,115.633859,2582.566402,102.321383,2504.574210,67.366502,2531.434891,59.052313,2621.855984,101.865273,10.031085,0.346951,10.060437,0.373460,10.279015,0.333141,9.846700,0.496514,10.074681,0.357170,10.075185,0.336283,10.094670,0.364524,9.814876,0.338252,9.910561,0.433870,9.867499,0.287662,10.223395,0.441420,10.028440,0.321984,9.965662,0.358014,10.116609,0.489950,15.222246,0.840351,15.806500,0.621117,15.690392,0.615821,15.777842,0.708777,16.359773,0.532552,15.908898,0.534167,15.984060,0.697879,15.420637,0.424724,15.724690,0.582270,15.582188,0.612060,15.760141,0.575248,15.642133,0.465797,15.553900,0.529004,15.604244,0.517312,43.654457,2.166808,44.060993,1.953271,45.346171,1.140131,44.534321,1.530359,42.208121,0.992080,43.032353,1.854019,43.943506,1.895452,43.404603,1.424706,42.758681,1.880360,43.314237,1.978106,44.020234,1.882453,43.476293,1.511595,43.300908,2.203808,42.086788,2.071402
4,9,480,good_profile,high_attention,high_attention,2583.515294,115.650471,2563.353958,108.604620,2704.688519,141.522044,2639.324054,109.492962,2560.618717,88.816692,2599.705534,93.351868,2650.240610,116.147642,2591.366899,101.460990,2648.710069,99.107227,2535.372876,88.064363,2609.541359,93.636907,2596.832654,112.308354,2560.569956,75.690120,2641.891065,104.633870,10.342690,0.394197,10.214438,0.290644,10.300161,0.393304,10.131977,0.400767,10.098875,0.425090,10.131329,0.470324,10.239064,0.428703,10.209280,0.370565,9.884697,0.294252,10.217688,0.380311,10.462896,0.450618,10.168496,0.437534,10.131220,0.453172,10.142835,0.418034,15.518401,0.724741,15.970031,0.656322,15.689190,0.655522,15.875594,0.658676,16.316261,0.615918,15.744399,0.518674,16.162571,0.570251,15.469828,0.710075,15.739336,0.488765,15.562478,0.548069,15.694067,0.694944,16.110629,0.644797,15.740618,0.766635,15.740353,0.475460,43.746701,1.452165,44.880254,1.417337,45.306063,1.433508,44.855235,1.889218,41.904764,1.664505,43.629692,2.002808,44.294019,1.864512,43.864719,2.024599,43.558307,1.813364,43.197990,1.647395,43.608303,2.048007,43.846973,2.097707,42.937708,2.270021,42.161736,1.755171
4,10,540,good_profile,high_attention,high_attention,2551.983228,145.532852,2587.962129,93.813250,2623.090553,75.080991,2668.234644,96.912644,2549.811913,97.151502,2646.375893,115.704189,2602.433081,93.770013,2526.893822,83.245429,2611.330856,88.883955,2558.133025,73.541916,2574.463720,82.585292,2565.058474,96.545428,2602.805748,100.483120,2634.146788,97.686046,10.526640,0.556981,10.202021,0.404096,10.497604,0.367804,10.245896,0.390995,10.389250,0.431005,10.337178,0.379896,10.137245,0.422339,10.149487,0.325925,10.049025,0.420340,10.199507,0.429032,10.429832,0.530200,10.301017,0.414680,10.401683,0.413613,10.370630,0.385247,15.911993,0.523930,15.941358,0.695787,15.941288,0.658583,16.142405,0.523112,16.535926,0.816193,16.077776,0.683620,15.908121,0.639296,15.542474,0.667792,15.658563,0.623448,15.584495,0.515949,16.141678,0.469896,16.171475,0.789009,15.539792,0.681459,15.812134,0.432741,44.283970,1.443144,44.445976,1.587703,43.959239,2.210305,43.946558,1.365975,42.257953,1.748193,43.933794,1.675083,43.962570,1.816393,43.764809,1.581729,42.921279,1.760350,43.128335,1.884409,44.060150,1.574126,43.605207,1.771962,43.445389,1.823431,41.272679,1.756433
